date,power,industry,ground_transport,residential,domestic_aviation,international_aviation,all_sectors
9/30/2021,36.8474,31.0375,18.6229,6.4978,1.0042,1.08997,95.09977
10/1/2021,36.3146,29.7895,18.7079,6.35372,1.00771,1.12202,93.29545
10/2/2021,34.4412,28.6176,17.3606,6.09105,0.880937,1.14543,88.536817
10/3/2021,32.9603,27.1479,16.1442,5.95839,0.870295,1.13179,84.212875
10/4/2021,35.4861,29.3055,18.2178,6.38965,0.907428,1.0434,91.349878
10/5/2021,36.1841,29.7416,18.4231,6.55011,0.915993,0.996997,92.8119
10/6/2021,36.2612,29.7029,18.4948,6.89689,0.948423,1.02129,93.325503
10/7/2021,36.9132,30.3896,18.6713,6.98421,0.993288,1.07059,95.022188
10/8/2021,36.4874,29.8787,18.1719,6.92721,0.99614,1.12213,93.58348
10/9/2021,34.0639,28.236,17.4889,7.10858,0.880915,1.15523,88.933525
10/10/2021,33.3526,27.9637,15.9412,7.54384,0.877752,1.13403,86.813122
10/11/2021,35.8208,29.5416,17.8078,7.48032,0.917645,1.05482,92.622985
10/12/2021,36.1429,29.7621,18.0256,7.21455,0.91804,1.00034,93.06353
10/13/2021,36.2933,29.8101,18.6172,7.11694,0.916323,1.03376,93.787623
10/14/2021,36.3996,29.9061,18.5983,7.02231,0.981653,1.08842,93.996383
10/15/2021,35.7366,29.4715,18.1932,7.33392,1.01718,1.14511,92.89751
10/16/2021,34.0459,28.2155,17.534,8.24281,0.899335,1.17857,90.116115
10/17/2021,33.0045,27.7545,16.0789,8.62553,0.921937,1.16126,87.546627
10/18/2021,34.599,29.1462,18.2369,8.32208,0.954775,1.06711,92.326065
10/19/2021,34.7553,29.1567,18.2725,8.12994,0.935604,1.01665,92.266694
10/20/2021,35.1059,29.2794,18.5619,7.88172,0.945949,1.06122,92.836089
10/21/2021,35.7176,29.6696,18.4467,8.31108,0.978292,1.10234,94.225612
10/22/2021,35.8381,29.7232,18.5814,8.91933,0.994016,1.1689,95.224946
10/23/2021,34.4877,28.7689,17.5568,9.08845,0.883668,1.21296,91.998478
10/24/2021,33.6948,28.2847,16.0025,9.16735,0.886861,1.18741,89.223621
10/25/2021,36.3494,30.1768,18.6394,8.77662,0.914187,1.07932,95.935727
10/26/2021,36.0148,30.0063,18.5987,8.73913,0.906329,1.02885,95.294109
10/27/2021,35.7984,29.8069,18.5434,8.80032,0.897397,1.0528,94.899217
10/28/2021,36.0705,30.0437,18.6113,8.81784,0.927716,1.11397,95.585026
10/29/2021,35.4128,29.3618,18.7157,8.73445,0.957513,1.15163,94.333893
10/30/2021,34.3274,28.8495,17.8205,8.54386,0.837212,1.18866,91.567132
10/31/2021,33.1656,28.0358,16.3998,8.46358,0.816908,1.14512,88.026808
11/1/2021,35.2909,29.0995,17.6394,9.1138,0.85699,1.05783,93.05842
11/2/2021,37.2581,30.243,18.4774,9.62113,0.873373,1.00076,97.473763
11/3/2021,37.9166,30.8161,18.6622,9.87032,0.890359,1.03552,99.191099
11/4/2021,37.0882,30.3037,18.0186,10.1502,0.918081,1.08111,97.559891
11/5/2021,36.2678,29.7213,18.0427,10.4583,0.935715,1.11085,96.536665
11/6/2021,34.1349,28.203,17.3165,11.027,0.81024,1.15367,92.64531
11/7/2021,33.577,27.6719,16.0046,11.548,0.798424,1.16231,90.762234
11/8/2021,36.3523,29.7205,18.2058,11.3907,0.868276,1.06993,97.607506
11/9/2021,37.3942,30.6994,18.5221,11.1617,0.848803,1.00442,99.630623
11/10/2021,37.2995,30.499,18.5991,11.163,0.863908,1.03891,99.463418
11/11/2021,37.5144,30.5865,18.379,11.3015,0.890048,1.0835,99.754948
11/12/2021,37.3947,30.6358,18.5041,11.4636,0.921735,1.11154,100.031475
11/13/2021,36.3924,29.8259,17.4962,11.663,0.798384,1.11983,97.295714
11/14/2021,35.5736,29.1891,16.2527,11.6189,0.808753,1.15762,94.600673
11/15/2021,37.6805,30.7338,18.3095,11.707,0.874465,1.0746,100.379865
11/16/2021,38.2342,31.2595,18.5176,12.0348,0.874004,1.01015,101.930254
11/17/2021,37.7361,30.7729,18.6132,12.0215,0.878498,1.03474,101.056938
11/18/2021,37.4468,30.5744,18.4881,11.6582,0.91204,1.08586,100.1654
11/19/2021,37.8523,30.9343,18.5908,11.9659,0.960742,1.12488,101.428922
11/20/2021,37.4123,30.6818,17.6284,12.0325,0.869525,1.14314,99.767665
11/21/2021,36.4368,29.6669,16.3129,12.1292,0.84974,1.15331,96.54885
11/22/2021,38.8206,31.2999,18.3702,13.0265,0.881006,1.05982,103.458026
11/23/2021,39.2875,31.8195,18.6977,13.6114,0.925383,1.00806,105.349543
11/24/2021,39.7256,32.234,18.9489,13.1342,0.96234,1.05326,106.0583
11/25/2021,39.8288,32.333,18.6689,13.0333,0.823005,1.07085,105.757855
11/26/2021,39.4871,31.8813,18.0052,13.3098,0.773322,1.08932,104.546042
11/27/2021,38.3939,31.0901,17.5265,13.4118,0.839194,1.12886,102.390354
11/28/2021,37.1903,30.0869,16.4924,13.0923,0.923463,1.16799,98.953353
11/29/2021,39.7118,32.1312,18.8001,13.084,0.939242,1.07154,105.737882
11/30/2021,39.4752,31.8348,18.7899,13.1033,0.926331,1.00974,105.139271
12/1/2021,39.1849,30.2246,18.6444,13.2325,0.952691,1.05358,103.292671
12/2/2021,39.2308,30.1266,18.8042,13.2318,0.970823,1.08701,103.451233
12/3/2021,39.2078,30.3252,18.4923,13.8134,0.990101,1.13846,103.967261
12/4/2021,38.2103,29.4561,17.6645,14.0412,0.865913,1.15066,101.388673
12/5/2021,37.3226,28.7587,16.5094,13.8575,0.861778,1.15447,98.464448
12/6/2021,40.0521,30.6211,18.3066,13.7142,0.912683,1.07078,104.677463
12/7/2021,41.3089,31.4352,18.6897,14.5925,0.912765,1.02477,107.963835
12/8/2021,41.2504,31.2329,18.3462,14.8165,0.931153,1.07181,107.648963
12/9/2021,41.5579,31.5831,18.7478,14.4568,0.958591,1.11329,108.417481
12/10/2021,40.7992,31.1965,18.573,14.0958,0.987442,1.14807,106.800012
12/11/2021,39.615,30.4798,17.5485,14.0719,0.844695,1.16152,103.721415
12/12/2021,38.1067,29.2219,16.094,15.0133,0.865053,1.17298,100.473933
12/13/2021,41.1454,31.5768,18.219,15.2607,0.927746,1.09435,108.223996
12/14/2021,41.2634,31.391,18.449,14.9083,0.915004,1.0529,107.979604
12/15/2021,40.8914,31.203,18.5788,14.4633,0.930461,1.11653,107.183491
12/16/2021,41.297,31.5672,18.615,14.4699,0.975933,1.16708,108.092113
12/17/2021,41.3472,31.1178,18.5954,16.0223,1.03942,1.22165,109.34377
12/18/2021,40.3418,30.9608,17.7507,16.8916,0.94464,1.26264,108.15218
12/19/2021,39.504,30.095,16.2874,17.3512,0.935864,1.26126,105.434724
12/20/2021,42.2389,32.1715,18.1602,17.7005,0.955201,1.17215,112.398451
12/21/2021,42.8756,32.053,18.4629,17.491,0.971578,1.14079,112.994868
12/22/2021,43.2649,32.5427,18.5056,17.7544,1.00214,1.18615,114.25589
12/23/2021,42.5875,31.9437,18.4008,17.3926,1.01199,1.22089,112.55748
12/24/2021,40.4991,30.3418,17.1204,16.6388,0.927953,1.12485,106.652903
12/25/2021,39.2787,29.4009,14.8445,17.2662,0.706706,1.01021,102.507216
12/26/2021,39.1259,29.5212,15.2823,18.0671,0.853062,1.1743,104.023862
12/27/2021,40.9781,30.7481,17.2777,17.6332,0.939348,1.16938,108.745828
12/28/2021,41.0985,30.9987,17.4932,16.94,0.960625,1.11813,108.609155
12/29/2021,41.7975,31.2666,18.0637,16.8859,0.97619,1.13444,110.12433
12/30/2021,40.5068,30.6845,18.0563,16.3985,0.979547,1.14177,107.767417
12/31/2021,39.1963,29.7346,16.4949,16.1511,0.912571,1.06821,103.557681
1/1/2022,38.1574,25.9709,13.3608,16.1036,0.708831,1.06025,95.361781
1/2/2022,38.895,26.4391,14.9252,16.8218,0.861776,1.21593,99.158806
1/3/2022,40.9548,27.9217,16.5519,17.3925,0.95215,1.15895,104.932
1/4/2022,42.409,28.8943,17.0734,17.4604,0.940981,1.09161,107.869691
1/5/2022,42.8687,29.0787,17.5371,17.4053,0.910172,1.09264,108.892612
1/6/2022,44.0502,29.6527,16.8908,17.8498,0.900669,1.10928,110.453449
1/7/2022,44.476,29.8356,17.1568,18.0835,0.900358,1.13877,111.591028
1/8/2022,42.5294,28.6268,15.9142,17.7422,0.854727,1.19235,106.859677
1/9/2022,41.3366,27.793,13.6483,17.1949,0.852768,1.20823,102.033798
1/10/2022,44.9028,30.0723,17.0051,17.8905,0.896363,1.04835,111.815413
1/11/2022,45.3317,30.1029,17.1724,18.6754,0.867394,0.981559,113.131353
1/12/2022,45.4245,29.9983,17.2527,18.2372,0.873092,1.0026,112.788392
1/13/2022,44.923,29.7277,17.3311,18.1519,0.911504,1.01492,112.060124
1/14/2022,44.5039,29.7452,17.994,17.971,0.947157,1.06923,112.230487
1/15/2022,43.4609,28.8735,16.4747,18.9102,0.841493,1.09791,109.658703
1/16/2022,42.919,28.6074,13.981,19.6895,0.782951,1.09495,107.074801
1/17/2022,44.9323,29.8213,17.7341,19.2731,0.834949,0.985379,113.581128
1/18/2022,45.3291,30.0391,17.1833,19.497,0.867843,0.943514,113.859857
1/19/2022,44.7034,29.7813,17.2305,19.3055,0.857368,0.963129,112.841197
1/20/2022,45.233,29.8901,17.6803,19.9189,0.902503,0.996161,114.620964
1/21/2022,45.7052,30.0388,17.6969,20.6915,0.932053,1.05202,116.116473
1/22/2022,44.2946,29.2437,16.3792,20.1061,0.829871,1.0879,111.941371
1/23/2022,43.5052,28.8578,14.5879,19.414,0.833665,1.07926,108.277825
1/24/2022,45.1032,30.006,17.3362,19.3301,0.877073,0.966818,113.619391
1/25/2022,46.2635,30.6727,17.7508,19.3857,0.871236,0.898863,115.842799
1/26/2022,45.2126,29.7875,17.0842,19.871,0.89111,0.943316,113.789726
1/27/2022,44.4323,29.6867,17.5936,19.6478,0.93472,1.00059,113.29571
1/28/2022,43.537,28.913,17.54,19.8664,0.955153,1.05508,111.866633
1/29/2022,40.7964,27.1133,16.0131,20.1511,0.789923,1.05504,105.918863
1/30/2022,39.4308,26.1047,15.0844,19.3996,0.805659,1.05074,101.875899
1/31/2022,41.3691,27.6529,18.0541,18.703,0.8011,0.969697,107.549897
2/1/2022,38.0469,27.1458,17.9099,18.2649,0.761614,0.916857,103.045971
2/2/2022,38.1042,26.9721,17.3577,17.8129,0.761785,0.912254,101.920939
2/3/2022,38.5564,27.1676,17.2381,17.8402,0.762964,0.946606,102.51187
2/4/2022,37.8296,26.6218,17.4714,18.715,0.811769,0.983725,102.433294
2/5/2022,35.8757,25.3919,16.5102,19.706,0.813761,1.03593,99.333491
2/6/2022,35.1289,24.9008,15.0611,19.4129,0.838522,1.03949,96.381712
2/7/2022,37.8695,26.3874,18.0582,18.0623,0.88122,0.934318,102.192938
2/8/2022,38.3991,27.1327,18.0522,17.0924,0.889797,0.89799,102.464187
2/9/2022,38.6633,27.4948,18.3788,16.4201,0.892511,0.931528,102.781039
2/10/2022,39.0728,27.8003,18.7741,16.1248,0.927327,0.994712,103.694039
2/11/2022,38.1741,27.3369,18.6239,16.1098,0.957071,1.05113,102.252901
2/12/2022,37.2323,26.4349,17.0118,16.8125,0.858184,1.10315,99.452834
2/13/2022,36.5683,25.6718,16.1313,17.3969,0.834947,1.08808,97.691327
2/14/2022,39.0165,27.5786,19.204,17.3135,0.869579,0.977273,104.959452
2/15/2022,39.1603,28.0255,18.8536,16.7962,0.881064,0.94916,104.665824
2/16/2022,38.4801,27.5324,18.6418,15.4883,0.908215,0.979596,102.030411
2/17/2022,38.7894,27.7831,19.1651,15.0629,0.929556,1.02465,102.754706
2/18/2022,39.3627,27.9147,18.9648,15.5837,0.96936,1.06794,103.8632
2/19/2022,38.0777,26.9814,17.1453,16.6118,0.894021,1.16026,100.870481
2/20/2022,36.475,26.1859,16.4609,16.2815,0.858423,1.13855,97.400273
2/21/2022,38.7072,27.6577,18.6337,15.3999,0.883832,1.02143,102.303762
2/22/2022,39.7794,28.5989,18.939,15.132,0.878312,0.980202,104.307814
2/23/2022,40.8451,29.4339,18.318,15.1709,0.882416,1.00902,105.659336
2/24/2022,41.2958,29.4593,18.6497,15.6978,0.885552,1.05031,107.038462
2/25/2022,40.3448,28.6167,18.8484,15.2267,0.928128,1.10558,105.070308
2/26/2022,38.5977,27.4522,17.3084,15.2176,0.870322,1.16254,100.608762
2/27/2022,36.5573,26.2487,16.299,14.4109,0.846235,1.13681,95.498945
2/28/2022,38.8078,28.0573,18.8615,14.0829,0.874286,1.03596,101.719746
3/1/2022,40.2697,32.2181,18.852,13.4199,0.84084,0.992886,106.593426
3/2/2022,39.8734,32.1459,18.9678,12.6335,0.845043,1.0145,105.480143
3/3/2022,39.7343,32.0652,19.0776,12.4953,0.86581,1.05208,105.29029
3/4/2022,39.3266,31.7122,18.94,13.104,0.89675,1.1185,105.09805
3/5/2022,37.5459,30.6434,17.5631,13.0333,0.798743,1.15651,100.740953
3/6/2022,36.8354,30.2423,16.6431,12.9741,0.798825,1.1516,98.645325
3/7/2022,38.9857,31.5043,18.527,13.2172,0.821131,1.05154,104.106871
3/8/2022,39.4245,31.6962,18.8014,13.2385,0.821051,0.995207,104.976858
3/9/2022,39.6432,31.5927,18.5785,12.8415,0.813374,1.01885,104.488124
3/10/2022,38.915,31.1675,18.89,12.4037,0.845368,1.06566,103.287228
3/11/2022,38.8398,30.9997,18.6753,12.6798,0.877236,1.10635,103.178186
3/12/2022,37.5184,29.9213,16.8352,13.1901,0.768702,1.13122,99.364922
3/13/2022,35.9965,29.4683,16.254,13.0241,0.809743,1.15706,96.709703
3/14/2022,38.6523,31.1159,18.5352,11.9149,0.809089,1.05306,102.080449
3/15/2022,39.2876,31.7366,18.7809,11.558,0.800412,1.00817,103.171682
3/16/2022,38.5489,31.0247,18.6237,11.7219,0.789878,1.0407,101.749778
3/17/2022,38.7126,31.1954,18.6733,12.3892,0.812572,1.06735,102.850422
3/18/2022,38.7109,31.4035,17.6262,12.4359,0.838126,1.12436,102.138986
3/19/2022,37.1879,30.302,16.5305,12.544,0.760813,1.16234,98.487553
3/20/2022,35.6207,29.489,15.8678,12.5344,0.772686,1.16743,95.452016
3/21/2022,37.8507,30.8329,18.4102,12.0146,0.77846,1.0623,100.94916
3/22/2022,39.1868,32.1148,18.6474,11.9663,0.776107,0.997188,103.688595
3/23/2022,38.9831,31.7203,18.5358,11.806,0.782188,1.04526,102.872648
3/24/2022,38.6488,31.2409,18.6719,11.2437,0.806192,1.07488,101.686372
3/25/2022,37.969,30.5202,18.4273,10.9089,0.845361,1.13394,99.804701
3/26/2022,36.4695,29.5889,16.8184,10.8917,0.755083,1.17677,95.700353
3/27/2022,35.1942,28.677,16.4281,11.5303,0.766447,1.21501,93.811057
3/28/2022,37.6612,30.481,18.3988,11.2742,0.785364,1.13363,99.734194
3/29/2022,38.1375,30.8219,18.4282,10.8671,0.788249,1.11229,100.155239
3/30/2022,38.1174,30.6869,18.7255,10.3676,0.777316,1.1263,99.801016
3/31/2022,38.111,30.7422,18.8375,10.1353,0.789593,1.15996,99.775553
4/1/2022,37.4856,32.8716,18.3849,11.0724,0.818681,1.19256,101.825741
4/2/2022,36.4434,32.3249,16.4738,10.9821,0.724362,1.23454,98.183102
4/3/2022,35.4102,31.5617,14.1902,10.3182,0.727036,1.23611,93.443446
4/4/2022,36.0851,31.9736,17.9514,9.80393,0.754335,1.14061,97.708975
4/5/2022,36.5587,32.3264,18.3386,9.14346,0.751245,1.11314,98.231545
4/6/2022,36.0929,31.754,18.3141,8.77279,0.773592,1.1411,96.848482
4/7/2022,35.8105,31.7254,18.4377,8.4937,0.780253,1.18427,96.431823
4/8/2022,35.8919,31.9574,18.0369,8.52805,0.816963,1.23942,96.470633
4/9/2022,34.4896,30.5507,16.6175,8.75027,0.73432,1.28726,92.42965
4/10/2022,33.6452,30.1331,14.5612,8.67848,0.740538,1.27368,89.032198
4/11/2022,35.269,31.4634,17.6124,8.32295,0.777602,1.17937,94.624722
4/12/2022,36.5118,32.393,18.1117,8.12344,0.767826,1.14197,97.049736
4/13/2022,36.3659,32.3005,18.1561,8.22034,0.776527,1.18201,97.001377
4/14/2022,36.4705,32.1575,18.0945,8.37949,0.803714,1.22618,97.131884
4/15/2022,34.8828,30.87,16.4956,8.6986,0.814609,1.23603,92.997639
4/16/2022,33.6315,29.9355,15.6741,9.04976,0.715991,1.27297,90.279821
4/17/2022,33.1561,29.6397,13.1791,9.20443,0.720485,1.26296,87.162775
4/18/2022,34.8171,31.1417,16.2521,9.05758,0.792123,1.20293,93.263533
4/19/2022,35.9901,31.9902,17.9682,8.60911,0.792642,1.16891,96.519162
4/20/2022,35.3715,31.5869,18.2897,8.19881,0.801392,1.18772,95.436022
4/21/2022,35.3138,31.1175,18.1395,7.87679,0.809932,1.22285,94.480372
4/22/2022,34.3665,30.5813,17.9218,7.66513,0.82862,1.25006,92.61341
4/23/2022,33.1721,29.6625,16.3799,7.2416,0.745217,1.29726,88.498577
4/24/2022,32.3685,28.9335,14.4533,7.15356,0.756771,1.29241,84.958041
4/25/2022,34.9914,31.2002,17.4478,7.21665,0.805642,1.20446,92.866152
4/26/2022,36.16,32.064,18.2694,7.44836,0.802696,1.15978,95.904236
4/27/2022,35.7881,31.8646,18.3977,7.88854,0.820932,1.19617,95.956042
4/28/2022,35.4507,31.75,18.7641,8.14309,0.851156,1.2367,96.195746
4/29/2022,35.3215,31.4663,18.3699,8.08404,0.881942,1.2706,95.394282
4/30/2022,33.5619,29.8562,16.8215,8.18958,0.779816,1.29565,90.504646
5/1/2022,31.9928,28.2807,14.2104,7.8244,0.76379,1.30608,84.37817
5/2/2022,33.021,29.1075,16.4954,7.42628,0.803447,1.22444,88.078067
5/3/2022,34.3375,30.4561,17.4122,7.18576,0.815443,1.20024,91.407243
5/4/2022,34.8629,30.6709,17.5922,6.90516,0.833505,1.21073,92.075395
5/5/2022,35.2439,30.7567,17.7216,6.73075,0.852056,1.2397,92.544706
5/6/2022,35.5916,31.2915,17.9497,6.78208,0.867416,1.28371,93.766006
5/7/2022,34.7491,30.8025,16.7553,6.82796,0.773884,1.3153,91.224044
5/8/2022,33.8728,30.4513,14.6891,7.15859,0.778481,1.31404,88.264311
5/9/2022,35.3445,31.4497,17.4835,6.94997,0.834405,1.23881,93.300885
5/10/2022,35.2617,31.4627,18.1994,6.37276,0.835711,1.21031,93.342581
5/11/2022,36.1982,32.1252,18.4413,6.01524,0.832979,1.23436,94.847279
5/12/2022,36.4456,32.3497,18.5666,6.0727,0.854996,1.25606,95.545656
5/13/2022,35.9424,31.9511,18.1754,6.17001,0.869809,1.28498,94.393699
5/14/2022,34.7466,30.8947,16.5302,6.07489,0.774259,1.3272,90.347849
5/15/2022,33.694,30.0945,14.867,5.82298,0.785147,1.32887,86.592497
5/16/2022,34.9733,30.7829,17.8248,5.67028,0.833553,1.24413,91.328963
5/17/2022,35.8085,31.5035,18.3913,5.74384,0.826864,1.22283,93.496834
5/18/2022,35.5665,31.2661,18.5411,5.80566,0.84366,1.25424,93.27726
5/19/2022,36.4947,32.0203,18.4868,5.71573,0.859034,1.27502,94.851584
5/20/2022,36.3608,32.2874,18.1964,5.72791,0.87839,1.31086,94.76176
5/21/2022,34.6566,30.8584,16.5469,5.96586,0.767135,1.35597,90.150865
5/22/2022,33.692,30.2935,14.4738,5.92972,0.782936,1.34477,86.516726
5/23/2022,34.9855,31.2152,17.5456,5.85618,0.830594,1.26614,91.699214
5/24/2022,35.1845,31.1863,18.5608,5.97979,0.835374,1.2541,93.000864
5/25/2022,35.1453,31.2148,18.7875,5.87825,0.845116,1.2951,93.166066
5/26/2022,34.9852,30.9806,18.05,5.631,0.866031,1.32491,91.837741
5/27/2022,35.3089,31.4131,18.1318,5.65173,0.871466,1.34051,92.717506
5/28/2022,33.8579,30.0148,16.1733,5.90866,0.778203,1.38416,88.117023
5/29/2022,32.7673,29.5431,14.4057,6.13552,0.764507,1.37683,84.992957
5/30/2022,35.2626,31.2086,15.9707,6.10999,0.821285,1.30499,90.678165
5/31/2022,36.3668,32.2677,18.1478,5.84483,0.819208,1.28517,94.731508
6/1/2022,38.0054,31.6386,18.6791,5.85695,0.847507,1.32169,96.349247
6/2/2022,37.9166,31.5217,18.6149,5.73563,0.856026,1.34018,95.985036
6/3/2022,36.8183,30.5202,18.3931,5.4911,0.869125,1.37075,93.462575
6/4/2022,35.1827,29.2529,16.785,5.48122,0.793957,1.40969,88.905467
6/5/2022,34.4394,29.133,14.7663,5.47012,0.823466,1.4046,86.036886
6/6/2022,36.0545,30.3331,17.6186,5.52512,0.87102,1.34846,91.7508
6/7/2022,37.8083,31.8336,18.7416,5.51794,0.870701,1.32019,96.092331
6/8/2022,38.2992,32.0991,18.8731,5.48065,0.877003,1.33854,96.967593
6/9/2022,38.2678,32.2085,18.9268,5.47597,0.903196,1.36373,97.145996
6/10/2022,38.2666,31.8824,18.7141,5.30675,0.932984,1.39903,96.501864
6/11/2022,36.4013,30.4946,17.0444,5.25206,0.847889,1.44212,91.482369
6/12/2022,34.6466,29.0924,14.8015,5.31813,0.853816,1.42487,86.137316
6/13/2022,37.3379,31.3976,17.7601,5.46653,0.894311,1.36394,94.220381
6/14/2022,39.0893,32.4858,18.652,5.44827,0.886243,1.34975,97.911363
6/15/2022,39.5859,33.2388,18.7888,5.26676,0.913322,1.36905,99.162632
6/16/2022,39.6214,32.8985,18.3661,5.20605,0.904734,1.38863,98.385414
6/17/2022,39.6149,33.089,18.4494,5.19696,0.918466,1.41533,98.684056
6/18/2022,38.332,32.1277,16.8703,5.28888,0.847942,1.457,94.923822
6/19/2022,36.3842,30.7743,14.865,5.33618,0.860964,1.44601,89.666654
6/20/2022,38.0712,32.2454,17.7263,5.4166,0.90944,1.38675,95.75569
6/21/2022,40.1215,33.8464,18.4838,5.38288,0.909334,1.37441,100.118324
6/22/2022,41.4381,34.6679,18.6926,5.25594,0.909513,1.39834,102.362393
6/23/2022,41.4142,34.5634,18.7332,5.17682,0.934434,1.42427,102.246324
6/24/2022,40.6523,33.8085,18.3564,5.13471,0.959224,1.43729,100.348424
6/25/2022,39.1869,32.7035,16.7309,5.2246,0.87473,1.47072,96.19135
6/26/2022,38.5895,32.6267,14.8148,5.27332,0.878114,1.47036,93.652794
6/27/2022,40.7544,34.1134,17.9184,5.29176,0.907511,1.4203,100.405771
6/28/2022,41.1492,34.3759,18.5253,5.24525,0.917551,1.41856,101.631761
6/29/2022,40.7765,34.0543,18.634,5.21348,0.925717,1.4293,101.033297
6/30/2022,40.5277,33.9775,18.7333,5.2557,0.952891,1.46012,100.907211
7/1/2022,40.9651,29.0378,18.4204,5.17093,0.958606,1.47635,96.029186
7/2/2022,39.6236,27.8784,16.3984,4.985,0.894885,1.51721,91.297495
7/3/2022,37.6075,26.5764,14.2851,5.00492,0.888918,1.51299,85.875828
7/4/2022,39.4522,27.9605,15.8226,4.98516,0.896982,1.44237,90.559812
7/5/2022,40.5591,28.5839,18.0869,5.0001,0.909191,1.43463,94.573821
7/6/2022,41.4721,29.1307,18.302,4.97434,0.943102,1.45439,96.276632
7/7/2022,41.788,29.3236,18.4422,5.01543,0.962603,1.48148,97.013313
7/8/2022,41.766,29.2138,18.0861,4.98907,0.98632,1.49376,96.53505
7/9/2022,40.4211,28.3337,15.7858,4.91325,0.914015,1.53667,91.904535
7/10/2022,39.3643,27.7301,13.7458,4.98181,0.92606,1.50757,88.25564
7/11/2022,41.5703,29.4955,16.9182,4.97087,0.956122,1.43692,95.347912
7/12/2022,43.0146,30.295,17.585,4.93915,0.948471,1.43363,98.215851
7/13/2022,43.6754,30.6204,17.7779,4.89288,0.962727,1.46289,99.392197
7/14/2022,43.5448,30.4812,17.8555,4.92293,0.978765,1.46632,99.249515
7/15/2022,43.4683,30.5945,17.9121,5.03435,0.999288,1.49583,99.504368
7/16/2022,41.9928,29.5532,16.2499,5.03249,0.919906,1.54125,95.289546
7/17/2022,40.5838,28.7013,14.2891,5.00186,0.930694,1.51114,91.017894
7/18/2022,42.9763,30.3379,17.5162,4.92593,0.952262,1.44766,98.156252
7/19/2022,44.5131,31.0865,18.0113,4.88053,0.950201,1.444,100.885631
7/20/2022,44.0531,30.8774,18.2092,4.82605,0.966607,1.47041,100.402767
7/21/2022,44.1652,30.9261,18.2603,4.81777,0.973306,1.49582,100.638496
7/22/2022,44.3606,30.9017,18.0578,4.81119,1.00705,1.49837,100.63671
7/23/2022,42.7757,29.7954,16.2939,4.7764,0.910935,1.55242,96.104755
7/24/2022,40.4649,28.5856,14.4186,4.7769,0.931056,1.52539,90.702446
7/25/2022,42.8113,29.8906,17.6149,4.8305,0.946177,1.46126,97.554737
7/26/2022,44.0851,30.7736,18.2135,4.82512,0.947359,1.44847,100.293149
7/27/2022,44.4359,31.0808,18.3957,4.88593,0.963929,1.45656,101.218819
7/28/2022,44.5774,31.111,18.48,4.87268,0.984922,1.4897,101.515702
7/29/2022,44.4608,31.0078,18.3652,4.87305,1.00987,1.50755,101.22427
7/30/2022,42.2972,29.5351,16.7345,4.84366,0.935953,1.55511,95.901523
7/31/2022,40.8372,28.6511,15.7541,4.82553,0.943866,1.53437,92.546166
8/1/2022,43.2047,30.0657,16.8782,4.84552,0.967658,1.46683,97.428608
8/2/2022,44.6425,30.8453,18.0682,4.80118,0.9503,1.46403,100.77151
8/3/2022,45.1068,31.1615,18.326,4.76323,0.964259,1.48103,101.802819
8/4/2022,45.3528,31.3245,18.4141,4.77403,0.975101,1.49116,102.331691
8/5/2022,45.1468,31.2265,18.2048,4.85342,0.996203,1.49836,101.926083
8/6/2022,43.6839,30.4796,17.4491,4.92691,0.917738,1.55403,99.011278
8/7/2022,42.2759,29.2778,15.4298,4.8583,0.93449,1.53684,94.31313
8/8/2022,44.6249,30.9571,16.8103,4.87098,0.956909,1.46547,99.685659
8/9/2022,44.8416,30.902,18.0691,4.86836,0.95267,1.45626,101.08999
8/10/2022,44.3538,30.6537,18.3789,4.82134,0.963037,1.48155,100.652327
8/11/2022,44.0896,30.5963,18.4006,4.75807,0.974406,1.48476,100.303736
8/12/2022,44.1617,30.8354,18.21,4.71586,1.00458,1.50639,100.43393
8/13/2022,42.7358,29.8141,17.3103,4.71381,0.917283,1.5426,97.033893
8/14/2022,41.385,28.7543,15.4298,4.74519,0.931147,1.52328,92.768717
8/15/2022,42.1892,29.5907,18.279,4.82379,0.958503,1.45639,97.297583
8/16/2022,43.6625,30.4431,18.279,4.83887,0.952054,1.4459,99.621424
8/17/2022,43.928,30.4166,18.4503,4.80595,0.947115,1.45768,100.005645
8/18/2022,43.6373,30.4811,18.6518,4.86669,0.954111,1.48861,100.079611
8/19/2022,43.1814,29.9176,18.4522,4.94476,0.978309,1.49679,98.971059
8/20/2022,41.9433,29.2236,15.9248,4.91142,0.891727,1.53431,94.429157
8/21/2022,40.7928,28.4401,15.9248,4.93279,0.897576,1.52667,92.514736
8/22/2022,42.7183,29.9596,17.4251,4.92187,0.91301,1.44933,97.38721
8/23/2022,43.4692,30.1333,18.5405,4.84787,0.910814,1.43993,99.341614
8/24/2022,43.6694,30.1229,18.6824,4.78697,0.918917,1.46639,99.646977
8/25/2022,43.7601,30.1822,18.8136,4.75211,0.930019,1.48678,99.924809
8/26/2022,43.6182,29.9472,18.6913,4.79385,0.963199,1.5003,99.514049
8/27/2022,41.5575,28.691,17.7962,4.82174,0.883993,1.53812,95.288553
8/28/2022,39.4398,27.5876,15.9412,4.93903,0.890467,1.53013,90.328227
8/29/2022,41.2729,28.8821,17.6474,4.91985,0.900116,1.44785,95.070216
8/30/2022,43.0163,29.5726,18.9278,4.90741,0.88966,1.44349,98.75726
